FamilyID,Change,Species,Trend,Pvalue,Significance
OG0001059,1,TFUL,Expansion,0.047,y
OG0001059,-1,CGAR,Contraction,0.047,y
OG0001059,-2,BYAR,Contraction,0.047,y
OG0001059,3,CBAT,Expansion,0.047,y
OG0001059,-1,CMAG,Contraction,0.047,y
OG0001060,1,CGAR,Expansion,0.758,n
OG0001060,1,BYAR,Expansion,0.758,n
OG0001060,1,CMAC,Expansion,0.758,n
OG0001060,-1,CBAT,Contraction,0.758,n
OG0001061,-1,CMAG,Contraction,0.187,n
OG0001061,1,CMAC,Expansion,0.187,n
OG0001061,1,CBAT,Expansion,0.187,n
OG0001061,-1,CFUS,Contraction,0.187,n
OG0001062,-1,BYAR,Contraction,0.001,y
OG0001062,2,HWYC,Expansion,0.001,y
OG0001062,1,CMAG,Expansion,0.001,y
OG0001062,-1,CGAR,Contraction,0.001,y
OG0001062,-1,PGIG,Contraction,0.001,y
OG0001062,-1,PDJA,Contraction,0.001,y
OG0001062,-1,CFUS,Contraction,0.001,y
OG0001062,2,PHYP,Expansion,0.001,y
OG0001063,1,AMEL,Expansion,0.005,y
OG0001063,5,TFUL,Expansion,0.005,y
OG0001063,1,PHYP,Expansion,0.005,y
OG0001063,2,SMER,Expansion,0.005,y
OG0001063,1,CMAC,Expansion,0.005,y
OG0001063,-1,PDJA,Contraction,0.005,y
OG0001063,-1,CFUS,Contraction,0.005,y
OG0001064,4,PHYP,Expansion,0.001,y
OG0001064,-2,HWYC,Contraction,0.001,y
OG0001064,3,TFUL,Expansion,0.001,y
OG0001064,1,SMER,Expansion,0.001,y
OG0001064,1,IPUN,Expansion,0.001,y
OG0001064,1,CBAT,Expansion,0.001,y
OG0001066,1,CBAT,Expansion,0.007,y
OG0001066,1,CGAR,Expansion,0.007,y
OG0001066,1,CMAC,Expansion,0.007,y
OG0001066,1,PHYP,Expansion,0.007,y
OG0001066,-2,HWYC,Contraction,0.007,y
OG0001066,1,SMER,Expansion,0.007,y
OG0001066,1,TFUL,Expansion,0.007,y
OG0001066,-2,CFUS,Contraction,0.007,y
OG0001066,-1,PGIG,Contraction,0.007,y
OG0001067,-1,CMAG,Contraction,0.301,n
OG0001067,-1,CFUS,Contraction,0.301,n
OG0001067,-1,CGAR,Contraction,0.301,n
OG0001067,1,CBAT,Expansion,0.301,n
OG0001067,-2,SMER,Contraction,0.301,n
OG0001068,1,CGAR,Expansion,0.016,y
OG0001068,1,CMAG,Expansion,0.016,y
OG0001068,-1,PGIG,Contraction,0.016,y
OG0001068,-3,BYAR,Contraction,0.016,y
OG0001068,1,IPUN,Expansion,0.016,y
OG0001069,1,CMAC,Expansion,0.578,n
OG0001069,1,HWYC,Expansion,0.578,n
OG0001069,-1,CMAG,Contraction,0.578,n
OG0001069,1,PHYP,Expansion,0.578,n
OG0001069,1,IPUN,Expansion,0.578,n
OG0001069,1,TFUL,Expansion,0.578,n
OG0001069,1,SMER,Expansion,0.578,n
OG0001070,-2,CFUS,Contraction,0,y
OG0001070,-1,CMAG,Contraction,0,y
OG0001070,-1,TFUL,Contraction,0,y
OG0001070,-2,BYAR,Contraction,0,y
OG0001070,-1,PDJA,Contraction,0,y
OG0001070,5,CGAR,Expansion,0,y
OG0001070,2,AMEL,Expansion,0,y
OG0001070,-1,PGIG,Contraction,0,y
OG0001070,1,CBAT,Expansion,0,y
OG0001072,1,SMER,Expansion,0,y
OG0001072,10,IPUN,Expansion,0,y
OG0001072,-2,HWYC,Contraction,0,y
OG0001072,-2,PGIG,Contraction,0,y
OG0001072,2,TFUL,Expansion,0,y
OG0001072,-1,BYAR,Contraction,0,y
OG0001072,-2,PDJA,Contraction,0,y
OG0001072,-3,AMEL,Contraction,0,y
OG0001072,10,PHYP,Expansion,0,y
OG0001074,3,CMAG,Expansion,0,y
OG0001074,9,TFUL,Expansion,0,y
OG0001074,-1,HWYC,Contraction,0,y
OG0001074,9,SMER,Expansion,0,y
OG0001074,-1,PDJA,Contraction,0,y
OG0001074,-1,BYAR,Contraction,0,y
OG0001074,1,PGIG,Expansion,0,y
OG0001077,4,CFUS,Expansion,0.069,n
OG0001077,-1,PHYP,Contraction,0.069,n
OG0001077,1,AMEL,Expansion,0.069,n
OG0001078,1,TFUL,Expansion,0.522,n
OG0001078,1,PHYP,Expansion,0.522,n
OG0001078,2,CFUS,Expansion,0.522,n
OG0001079,4,CFUS,Expansion,0.015,y
OG0001079,-1,CBAT,Contraction,0.015,y
OG0001079,1,AMEL,Expansion,0.015,y
OG0001079,-1,BYAR,Contraction,0.015,y
OG0001079,1,CGAR,Expansion,0.015,y
OG0001080,-1,PHYP,Contraction,0.537,n
OG0001080,2,CMAC,Expansion,0.537,n
OG0001080,-1,HWYC,Contraction,0.537,n
OG0001081,-1,CBAT,Contraction,0.177,n
OG0001081,-1,PHYP,Contraction,0.177,n
OG0001081,2,TFUL,Expansion,0.177,n
OG0001081,-1,SMER,Contraction,0.177,n
OG0001081,1,CMAG,Expansion,0.177,n
OG0001081,1,CMAC,Expansion,0.177,n
OG0001082,1,AMEL,Expansion,0.892,n
OG0001082,2,CGAR,Expansion,0.892,n
OG0001083,1,CFUS,Expansion,0.507,n
OG0001083,2,TFUL,Expansion,0.507,n
OG0001083,1,SMER,Expansion,0.507,n
OG0001083,1,PHYP,Expansion,0.507,n
OG0001083,-1,CMAC,Contraction,0.507,n
OG0001084,1,CMAC,Expansion,0.479,n
OG0001084,2,PGIG,Expansion,0.479,n
OG0001084,-1,CFUS,Contraction,0.479,n
OG0001085,1,CMAC,Expansion,0.818,n
OG0001085,1,SMER,Expansion,0.818,n
OG0001085,1,IPUN,Expansion,0.818,n
OG0001085,-1,CBAT,Contraction,0.818,n
OG0001086,-1,PDJA,Contraction,0.326,n
OG0001086,1,SMER,Expansion,0.326,n
OG0001086,1,BYAR,Expansion,0.326,n
OG0001086,1,CMAC,Expansion,0.326,n
OG0001086,1,TFUL,Expansion,0.326,n
OG0001086,-1,CGAR,Contraction,0.326,n
OG0001086,2,PHYP,Expansion,0.326,n
OG0001087,1,CFUS,Expansion,0.938,n
OG0001087,1,CGAR,Expansion,0.938,n
OG0001088,-1,CMAC,Contraction,0.87,n
OG0001088,-1,CBAT,Contraction,0.87,n
OG0001088,1,BYAR,Expansion,0.87,n
OG0001089,-1,CBAT,Contraction,0.158,n
OG0001089,2,CFUS,Expansion,0.158,n
OG0001089,2,PDJA,Expansion,0.158,n
OG0001089,1,CGAR,Expansion,0.158,n
OG0001090,-1,CMAG,Contraction,0.792,n
OG0001090,-1,CGAR,Contraction,0.792,n
OG0001091,-1,CFUS,Contraction,0.562,n
OG0001091,1,PHYP,Expansion,0.562,n
OG0001091,1,AMEL,Expansion,0.562,n
OG0001091,1,CMAC,Expansion,0.562,n
OG0001092,1,HWYC,Expansion,0.747,n
OG0001092,1,CGAR,Expansion,0.747,n
OG0001092,1,AMEL,Expansion,0.747,n
OG0001092,-1,CFUS,Contraction,0.747,n
OG0001093,1,PHYP,Expansion,0.769,n
OG0001093,1,SMER,Expansion,0.769,n
OG0001093,2,TFUL,Expansion,0.769,n
OG0001093,-1,CBAT,Contraction,0.769,n
OG0001094,-1,SMER,Contraction,0.007,y
OG0001094,1,HWYC,Expansion,0.007,y
OG0001094,-2,BYAR,Contraction,0.007,y
OG0001094,-1,CFUS,Contraction,0.007,y
OG0001094,2,PHYP,Expansion,0.007,y
OG0001094,1,IPUN,Expansion,0.007,y
OG0001095,-1,TFUL,Contraction,0.011,y
OG0001095,2,PGIG,Expansion,0.011,y
OG0001095,-1,CBAT,Contraction,0.011,y
OG0001095,2,AMEL,Expansion,0.011,y
OG0001095,1,CMAC,Expansion,0.011,y
OG0001095,-1,CFUS,Contraction,0.011,y
OG0001096,-1,BYAR,Contraction,0,y
OG0001096,1,IPUN,Expansion,0,y
OG0001096,-1,CMAC,Contraction,0,y
OG0001096,1,CMAG,Expansion,0,y
OG0001096,1,HWYC,Expansion,0,y
OG0001096,-1,PGIG,Contraction,0,y
OG0001096,-1,CFUS,Contraction,0,y
OG0001096,6,PHYP,Expansion,0,y
OG0001096,5,SMER,Expansion,0,y
OG0001096,-1,PDJA,Contraction,0,y
OG0001097,2,CFUS,Expansion,0.606,n
OG0001097,1,BYAR,Expansion,0.606,n
OG0001097,1,PDJA,Expansion,0.606,n
OG0001098,2,SMER,Expansion,0.287,n
OG0001098,1,PHYP,Expansion,0.287,n
OG0001098,1,TFUL,Expansion,0.287,n
OG0001098,2,AMEL,Expansion,0.287,n
OG0001099,1,SMER,Expansion,0.443,n
OG0001099,4,TFUL,Expansion,0.443,n
OG0001100,2,CFUS,Expansion,0.004,y
OG0001100,1,TFUL,Expansion,0.004,y
OG0001100,-1,BYAR,Contraction,0.004,y
OG0001100,-1,CBAT,Contraction,0.004,y
OG0001100,-1,HWYC,Contraction,0.004,y
OG0001100,3,IPUN,Expansion,0.004,y
OG0001100,1,CGAR,Expansion,0.004,y
OG0001101,1,PDJA,Expansion,0.38,n
OG0001101,-1,CFUS,Contraction,0.38,n
OG0001101,1,CGAR,Expansion,0.38,n
OG0001101,1,CMAC,Expansion,0.38,n
OG0001101,2,BYAR,Expansion,0.38,n
OG0001101,-1,HWYC,Contraction,0.38,n
OG0001102,-1,CFUS,Contraction,0.936,n
OG0001102,1,IPUN,Expansion,0.936,n
OG0001103,1,SMER,Expansion,0.184,n
OG0001103,-1,CFUS,Contraction,0.184,n
OG0001103,-1,CMAC,Contraction,0.184,n
OG0001103,2,PHYP,Expansion,0.184,n
OG0001103,3,TFUL,Expansion,0.184,n
OG0001104,-2,BYAR,Contraction,0.399,n
OG0001104,-1,CMAG,Contraction,0.399,n
OG0001104,1,CFUS,Expansion,0.399,n
OG0001104,-1,CMAC,Contraction,0.399,n
OG0001105,1,CMAC,Expansion,0.942,n
OG0001105,1,SMER,Expansion,0.942,n
OG0001105,1,CBAT,Expansion,0.942,n
OG0001106,1,PGIG,Expansion,0.959,n
OG0001106,1,IPUN,Expansion,0.959,n
OG0001107,-1,CMAG,Contraction,0.38,n
OG0001107,-1,BYAR,Contraction,0.38,n
OG0001107,-2,CFUS,Contraction,0.38,n
OG0001107,1,CGAR,Expansion,0.38,n
OG0001108,3,PHYP,Expansion,0.333,n
OG0001108,-1,AMEL,Contraction,0.333,n
OG0001108,-1,CMAG,Contraction,0.333,n
OG0001108,2,SMER,Expansion,0.333,n
OG0001110,1,CMAC,Expansion,0.91,n
OG0001110,1,CBAT,Expansion,0.91,n
OG0001111,-2,CFUS,Contraction,0.374,n
OG0001111,-1,CMAC,Contraction,0.374,n
OG0001111,1,CBAT,Expansion,0.374,n
OG0001112,1,TFUL,Expansion,0.292,n
OG0001112,1,CBAT,Expansion,0.292,n
OG0001112,-2,CMAG,Contraction,0.292,n
OG0001112,-1,CFUS,Contraction,0.292,n
OG0001113,-1,BYAR,Contraction,0.051,n
OG0001113,1,CMAC,Expansion,0.051,n
OG0001113,2,CGAR,Expansion,0.051,n
OG0001114,-1,CFUS,Contraction,0.089,n
OG0001114,5,PHYP,Expansion,0.089,n
OG0001115,-1,PGIG,Contraction,0,y
OG0001115,4,TFUL,Expansion,0,y
OG0001115,3,IPUN,Expansion,0,y
OG0001115,1,PHYP,Expansion,0,y
OG0001115,-1,AMEL,Contraction,0,y
OG0001115,-2,PDJA,Contraction,0,y
OG0001115,-1,CFUS,Contraction,0,y
OG0001115,-2,BYAR,Contraction,0,y
OG0001115,1,CMAC,Expansion,0,y
OG0001116,1,PHYP,Expansion,0.069,n
OG0001116,6,TFUL,Expansion,0.069,n
OG0001116,-1,BYAR,Contraction,0.069,n
OG0001117,-1,CMAG,Contraction,0.695,n
OG0001117,1,CFUS,Expansion,0.695,n
OG0001117,-1,CGAR,Contraction,0.695,n
OG0001117,-1,BYAR,Contraction,0.695,n
OG0001118,-1,CFUS,Contraction,0.972,n
OG0001118,2,SMER,Expansion,0.972,n
OG0001118,1,TFUL,Expansion,0.972,n
OG0001119,-1,CFUS,Contraction,0.135,n
OG0001119,-1,CMAG,Contraction,0.135,n
OG0001119,1,IPUN,Expansion,0.135,n
OG0001119,1,PGIG,Expansion,0.135,n
OG0001119,-1,TFUL,Contraction,0.135,n
OG0001119,-2,BYAR,Contraction,0.135,n
OG0001119,1,HWYC,Expansion,0.135,n
OG0001120,-1,CMAG,Contraction,0.776,n
OG0001120,2,SMER,Expansion,0.776,n
OG0001120,1,PHYP,Expansion,0.776,n
OG0001120,-1,CFUS,Contraction,0.776,n
OG0001121,2,CMAC,Expansion,0.325,n
OG0001121,2,CFUS,Expansion,0.325,n
OG0001121,-1,TFUL,Contraction,0.325,n
OG0001122,1,TFUL,Expansion,0.959,n
OG0001122,-1,BYAR,Contraction,0.959,n
OG0001122,1,AMEL,Expansion,0.959,n
OG0001123,1,CFUS,Expansion,0.963,n
OG0001123,-1,BYAR,Contraction,0.963,n
OG0001124,1,PHYP,Expansion,0.981,n
OG0001125,1,AMEL,Expansion,0.58,n
OG0001125,-1,CFUS,Contraction,0.58,n
OG0001125,-1,BYAR,Contraction,0.58,n
OG0001125,-1,HWYC,Contraction,0.58,n
OG0001125,-1,CMAG,Contraction,0.58,n
OG0001126,-2,PGIG,Contraction,0,y
OG0001126,-1,SMER,Contraction,0,y
OG0001126,-1,CFUS,Contraction,0,y
OG0001126,5,CMAG,Expansion,0,y
OG0001126,-1,IPUN,Contraction,0,y
OG0001126,1,PHYP,Expansion,0,y
OG0001126,-1,CMAC,Contraction,0,y
OG0001126,1,CGAR,Expansion,0,y
OG0001126,9,AMEL,Expansion,0,y
OG0001127,-1,CGAR,Contraction,0.346,n
OG0001127,-1,BYAR,Contraction,0.346,n
OG0001127,3,SMER,Expansion,0.346,n
OG0001127,1,CMAC,Expansion,0.346,n
OG0001127,2,TFUL,Expansion,0.346,n
OG0001128,-1,CGAR,Contraction,0.489,n
OG0001128,1,CMAG,Expansion,0.489,n
OG0001128,1,AMEL,Expansion,0.489,n
OG0001128,1,CBAT,Expansion,0.489,n
OG0001128,-1,TFUL,Contraction,0.489,n
OG0001128,3,SMER,Expansion,0.489,n
OG0001129,-1,CMAC,Contraction,0.374,n
OG0001129,1,CFUS,Expansion,0.374,n
OG0001129,2,PHYP,Expansion,0.374,n
OG0001129,1,TFUL,Expansion,0.374,n
OG0001130,1,PHYP,Expansion,0.435,n
OG0001130,5,SMER,Expansion,0.435,n
OG0001130,-1,CMAG,Contraction,0.435,n
OG0001131,-2,BYAR,Contraction,0.196,n
OG0001131,-1,PHYP,Contraction,0.196,n
OG0001131,-2,CMAG,Contraction,0.196,n
OG0001131,-1,CFUS,Contraction,0.196,n
OG0001132,5,TFUL,Expansion,0.034,y
OG0001132,-1,HWYC,Contraction,0.034,y
OG0001132,1,CMAC,Expansion,0.034,y
OG0001132,1,CBAT,Expansion,0.034,y
OG0001132,1,SMER,Expansion,0.034,y
OG0001132,1,PHYP,Expansion,0.034,y
OG0001133,-1,HWYC,Contraction,0.001,y
OG0001133,-1,BYAR,Contraction,0.001,y
OG0001133,-2,CFUS,Contraction,0.001,y
OG0001133,1,CMAC,Expansion,0.001,y
OG0001133,1,CGAR,Expansion,0.001,y
OG0001133,-1,CMAG,Contraction,0.001,y
OG0001133,2,IPUN,Expansion,0.001,y
OG0001133,2,CBAT,Expansion,0.001,y
OG0001134,-1,PDJA,Contraction,0.019,y
OG0001134,3,SMER,Expansion,0.019,y
OG0001134,5,PHYP,Expansion,0.019,y
OG0001134,-1,BYAR,Contraction,0.019,y
OG0001134,1,TFUL,Expansion,0.019,y
OG0001135,-1,CFUS,Contraction,0.014,y
OG0001135,-2,PGIG,Contraction,0.014,y
OG0001135,-2,HWYC,Contraction,0.014,y
OG0001135,1,SMER,Expansion,0.014,y
OG0001135,-2,CMAG,Contraction,0.014,y
OG0001135,-1,AMEL,Contraction,0.014,y
OG0001135,1,CMAC,Expansion,0.014,y
OG0001136,1,IPUN,Expansion,0.018,y
OG0001136,-1,CMAG,Contraction,0.018,y
OG0001136,-2,BYAR,Contraction,0.018,y
OG0001136,-1,CGAR,Contraction,0.018,y
OG0001136,-1,PDJA,Contraction,0.018,y
OG0001136,1,CMAC,Expansion,0.018,y
OG0001136,1,TFUL,Expansion,0.018,y
OG0001137,1,CBAT,Expansion,0.001,y
OG0001137,-1,CMAG,Contraction,0.001,y
OG0001137,-1,CFUS,Contraction,0.001,y
OG0001137,1,TFUL,Expansion,0.001,y
OG0001137,2,PGIG,Expansion,0.001,y
OG0001137,-2,CGAR,Contraction,0.001,y
OG0001137,1,AMEL,Expansion,0.001,y
OG0001137,-1,BYAR,Contraction,0.001,y
OG0001137,1,CMAC,Expansion,0.001,y
OG0001138,-1,PGIG,Contraction,0,y
OG0001138,6,IPUN,Expansion,0,y
OG0001138,-1,AMEL,Contraction,0,y
OG0001138,3,PHYP,Expansion,0,y
OG0001138,-1,PDJA,Contraction,0,y
OG0001138,1,SMER,Expansion,0,y
OG0001138,-1,HWYC,Contraction,0,y
OG0001139,2,TFUL,Expansion,0,y
OG0001139,2,IPUN,Expansion,0,y
OG0001139,-1,PDJA,Contraction,0,y
OG0001139,-1,CGAR,Contraction,0,y
OG0001139,-1,HWYC,Contraction,0,y
OG0001139,1,CMAC,Expansion,0,y
OG0001139,-1,BYAR,Contraction,0,y
OG0001139,6,PHYP,Expansion,0,y
OG0001139,4,SMER,Expansion,0,y
OG0001139,-1,AMEL,Contraction,0,y
OG0001141,5,CFUS,Expansion,0.002,y
OG0001141,-1,CMAG,Contraction,0.002,y
OG0001141,-1,TFUL,Contraction,0.002,y
OG0001141,-1,PDJA,Contraction,0.002,y
OG0001141,1,IPUN,Expansion,0.002,y
OG0001142,-1,TFUL,Contraction,0.061,n
OG0001142,2,CMAC,Expansion,0.061,n
OG0001142,-1,PHYP,Contraction,0.061,n
OG0001142,-1,BYAR,Contraction,0.061,n
OG0001142,1,CBAT,Expansion,0.061,n
OG0001142,-1,SMER,Contraction,0.061,n
OG0001142,-1,CMAG,Contraction,0.061,n
OG0001142,1,AMEL,Expansion,0.061,n
OG0001143,-1,PGIG,Contraction,0.067,n
OG0001143,-1,CMAC,Contraction,0.067,n
OG0001143,-1,CBAT,Contraction,0.067,n
OG0001143,3,CFUS,Expansion,0.067,n
OG0001144,-2,CFUS,Contraction,0.479,n
OG0001144,1,BYAR,Expansion,0.479,n
OG0001145,-1,PHYP,Contraction,0.029,y
OG0001145,2,CFUS,Expansion,0.029,y
OG0001145,-1,TFUL,Contraction,0.029,y
OG0001145,-1,IPUN,Contraction,0.029,y
OG0001145,2,PDJA,Expansion,0.029,y
OG0001145,2,CGAR,Expansion,0.029,y
OG0001146,-1,CBAT,Contraction,0.374,n
OG0001146,-2,CMAG,Contraction,0.374,n
OG0001146,1,CFUS,Expansion,0.374,n
OG0001147,1,CFUS,Expansion,0.907,n
OG0001147,1,PHYP,Expansion,0.907,n
OG0001148,-1,PGIG,Contraction,0.985,n
OG0001149,-1,CMAG,Contraction,0.102,n
OG0001149,-1,TFUL,Contraction,0.102,n
OG0001149,-2,CBAT,Contraction,0.102,n
OG0001149,2,CFUS,Expansion,0.102,n
OG0001150,4,AMEL,Expansion,0.001,y
OG0001150,1,CBAT,Expansion,0.001,y
OG0001150,1,PHYP,Expansion,0.001,y
OG0001151,-1,CGAR,Contraction,0.792,n
OG0001151,-1,CMAG,Contraction,0.792,n
OG0001152,-1,IPUN,Contraction,0.807,n
OG0001153,4,TFUL,Expansion,0.502,n
OG0001154,1,PGIG,Expansion,0.778,n
OG0001154,1,CFUS,Expansion,0.778,n
OG0001154,1,AMEL,Expansion,0.778,n
OG0001156,-1,CFUS,Contraction,0.458,n
OG0001156,1,CBAT,Expansion,0.458,n
OG0001156,1,PGIG,Expansion,0.458,n
OG0001156,1,CMAC,Expansion,0.458,n
OG0001157,1,PDJA,Expansion,0.978,n
OG0001157,1,CGAR,Expansion,0.978,n
OG0001158,-1,TFUL,Contraction,0.74,n
OG0001158,1,CFUS,Expansion,0.74,n
OG0001158,1,CMAG,Expansion,0.74,n
OG0001158,-1,SMER,Contraction,0.74,n
OG0001159,-1,TFUL,Contraction,0.135,n
OG0001159,1,CMAC,Expansion,0.135,n
OG0001159,3,CFUS,Expansion,0.135,n
OG0001159,-1,PHYP,Contraction,0.135,n
OG0001160,2,CFUS,Expansion,0.432,n
OG0001160,1,PDJA,Expansion,0.432,n
OG0001160,-1,CMAG,Contraction,0.432,n
OG0001161,1,CFUS,Expansion,0.986,n
OG0001162,-1,CMAC,Contraction,0.621,n
OG0001162,2,CFUS,Expansion,0.621,n
OG0001163,1,IPUN,Expansion,0.38,n
OG0001163,1,SMER,Expansion,0.38,n
OG0001163,-2,CBAT,Contraction,0.38,n
OG0001163,1,TFUL,Expansion,0.38,n
OG0001163,-1,BYAR,Contraction,0.38,n
OG0001164,2,TFUL,Expansion,0.923,n
OG0001164,-1,CFUS,Contraction,0.923,n
OG0001164,1,SMER,Expansion,0.923,n
OG0001165,-1,PHYP,Contraction,0.018,y
OG0001165,-1,BYAR,Contraction,0.018,y
OG0001165,2,CMAC,Expansion,0.018,y
OG0001165,1,AMEL,Expansion,0.018,y
OG0001165,-1,CGAR,Contraction,0.018,y
OG0001165,-2,CFUS,Contraction,0.018,y
OG0001166,1,CMAC,Expansion,0.99,n
OG0001167,-1,CMAC,Contraction,0.304,n
OG0001167,1,CGAR,Expansion,0.304,n
OG0001167,1,CBAT,Expansion,0.304,n
OG0001167,1,PHYP,Expansion,0.304,n
OG0001167,-1,CFUS,Contraction,0.304,n
OG0001168,-2,BYAR,Contraction,0.507,n
OG0001168,1,CGAR,Expansion,0.507,n
OG0001168,1,AMEL,Expansion,0.507,n
OG0001168,1,CBAT,Expansion,0.507,n
OG0001169,-2,BYAR,Contraction,0.507,n
OG0001169,1,CFUS,Expansion,0.507,n
OG0001169,1,CGAR,Expansion,0.507,n
OG0001169,1,AMEL,Expansion,0.507,n
OG0001170,1,CMAC,Expansion,0.479,n
OG0001170,-1,PHYP,Contraction,0.479,n
OG0001171,-1,CMAG,Contraction,0.925,n
OG0001171,2,TFUL,Expansion,0.925,n
OG0001171,1,SMER,Expansion,0.925,n
OG0001172,1,PHYP,Expansion,0.779,n
OG0001172,-1,CFUS,Contraction,0.779,n
OG0001172,1,AMEL,Expansion,0.779,n
OG0001172,1,TFUL,Expansion,0.779,n
OG0001172,1,SMER,Expansion,0.779,n
OG0001173,2,CFUS,Expansion,0.834,n
OG0001174,1,CGAR,Expansion,0.569,n
OG0001174,-1,CBAT,Contraction,0.569,n
OG0001174,1,CFUS,Expansion,0.569,n
OG0001174,1,PDJA,Expansion,0.569,n
OG0001175,2,CMAC,Expansion,0.177,n
OG0001175,-2,BYAR,Contraction,0.177,n
OG0001175,2,CBAT,Expansion,0.177,n
OG0001176,-1,CMAC,Contraction,0.422,n
OG0001176,-1,CMAG,Contraction,0.422,n
OG0001176,2,PHYP,Expansion,0.422,n
OG0001176,1,TFUL,Expansion,0.422,n
OG0001176,1,SMER,Expansion,0.422,n
OG0001177,1,CBAT,Expansion,0.907,n
OG0001177,1,PHYP,Expansion,0.907,n
OG0001178,-1,CBAT,Contraction,0.084,n
OG0001178,-1,CGAR,Contraction,0.084,n
OG0001178,-1,AMEL,Contraction,0.084,n
OG0001178,1,IPUN,Expansion,0.084,n
OG0001178,2,CMAC,Expansion,0.084,n
OG0001178,1,BYAR,Expansion,0.084,n
OG0001178,1,PDJA,Expansion,0.084,n
OG0001179,-1,BYAR,Contraction,0.792,n
OG0001179,-1,HWYC,Contraction,0.792,n
OG0001179,1,AMEL,Expansion,0.792,n
OG0001179,-1,CFUS,Contraction,0.792,n
OG0001180,2,SMER,Expansion,0.999,n
OG0001180,1,TFUL,Expansion,0.999,n
OG0001181,3,CMAG,Expansion,0.001,y
OG0001181,-2,BYAR,Contraction,0.001,y
OG0001181,-1,PDJA,Contraction,0.001,y
OG0001181,-1,SMER,Contraction,0.001,y
OG0001181,3,CMAC,Expansion,0.001,y
OG0001181,2,PHYP,Expansion,0.001,y
OG0001182,-1,CGAR,Contraction,0.314,n
OG0001182,1,PDJA,Expansion,0.314,n
OG0001182,-1,CMAG,Contraction,0.314,n
OG0001182,1,BYAR,Expansion,0.314,n
OG0001183,1,TFUL,Expansion,0.998,n
OG0001184,1,BYAR,Expansion,0.014,y
OG0001184,-1,CMAG,Contraction,0.014,y
OG0001184,1,PDJA,Expansion,0.014,y
OG0001184,-2,CFUS,Contraction,0.014,y
OG0001184,3,CMAC,Expansion,0.014,y
OG0001185,1,PGIG,Expansion,0.38,n
OG0001185,1,CBAT,Expansion,0.38,n
OG0001185,1,CMAC,Expansion,0.38,n
OG0001185,-1,CMAG,Contraction,0.38,n
OG0001185,1,BYAR,Expansion,0.38,n
OG0001186,1,IPUN,Expansion,0.756,n
OG0001186,-1,CFUS,Contraction,0.756,n
OG0001186,2,TFUL,Expansion,0.756,n
OG0001187,7,TFUL,Expansion,0.02,y
OG0001187,-1,HWYC,Contraction,0.02,y
OG0001187,-1,BYAR,Contraction,0.02,y
OG0001187,1,SMER,Expansion,0.02,y
OG0001188,1,CBAT,Expansion,0.374,n
OG0001188,1,PHYP,Expansion,0.374,n
OG0001188,1,BYAR,Expansion,0.374,n
OG0001188,1,CMAC,Expansion,0.374,n
OG0001188,-1,CFUS,Contraction,0.374,n
OG0001189,-1,TFUL,Contraction,0.724,n
OG0001189,1,IPUN,Expansion,0.724,n
OG0001190,1,TFUL,Expansion,0.668,n
OG0001190,-1,CFUS,Contraction,0.668,n
OG0001190,1,PHYP,Expansion,0.668,n
OG0001190,-1,CGAR,Contraction,0.668,n
OG0001191,-1,CFUS,Contraction,0.854,n
OG0001191,1,TFUL,Expansion,0.854,n
OG0001191,-1,AMEL,Contraction,0.854,n
OG0001192,1,SMER,Expansion,0.634,n
OG0001192,-1,TFUL,Contraction,0.634,n
OG0001192,2,CMAC,Expansion,0.634,n
OG0001192,1,CFUS,Expansion,0.634,n
OG0001193,4,PHYP,Expansion,0.039,y
OG0001193,1,CMAC,Expansion,0.039,y
OG0001193,1,TFUL,Expansion,0.039,y
OG0001193,1,CFUS,Expansion,0.039,y
OG0001194,-1,PDJA,Contraction,0.014,y
OG0001194,1,PHYP,Expansion,0.014,y
OG0001194,-1,BYAR,Contraction,0.014,y
OG0001194,-3,CFUS,Contraction,0.014,y
OG0001194,1,CMAG,Expansion,0.014,y
OG0001194,2,SMER,Expansion,0.014,y
OG0001194,-1,AMEL,Contraction,0.014,y
OG0001195,1,CBAT,Expansion,0.516,n
OG0001195,1,PDJA,Expansion,0.516,n
OG0001195,1,CMAC,Expansion,0.516,n
OG0001195,1,BYAR,Expansion,0.516,n
OG0001195,-1,CGAR,Contraction,0.516,n
OG0001196,1,SMER,Expansion,0.195,n
OG0001196,1,PGIG,Expansion,0.195,n
OG0001196,3,TFUL,Expansion,0.195,n
OG0001196,1,CFUS,Expansion,0.195,n
OG0001196,-1,HWYC,Contraction,0.195,n
OG0001197,-2,BYAR,Contraction,0.329,n
OG0001197,2,IPUN,Expansion,0.329,n
OG0001197,1,PDJA,Expansion,0.329,n
OG0001197,1,CFUS,Expansion,0.329,n
OG0001198,-1,CMAG,Contraction,0.328,n
OG0001198,-1,BYAR,Contraction,0.328,n
OG0001198,2,TFUL,Expansion,0.328,n
OG0001198,1,PHYP,Expansion,0.328,n
OG0001198,1,CFUS,Expansion,0.328,n
OG0001199,1,SMER,Expansion,0.998,n
OG0001199,1,IPUN,Expansion,0.998,n
OG0001200,2,TFUL,Expansion,0.676,n
OG0001200,3,SMER,Expansion,0.676,n
OG0001200,-1,CMAG,Contraction,0.676,n
OG0001200,-1,CFUS,Contraction,0.676,n
OG0001201,1,PDJA,Expansion,0.157,n
